head,relation,tail
多腹板式机翼,co_occurs_with,蒙皮
大地,co_occurs_with,升阻比
大地,co_occurs_with,诱导阻力
大地,co_occurs_with,飞机
大小,co_occurs_with,全机
大小,co_occurs_with,双翼气动性能
大小,co_occurs_with,小部分
大小,co_occurs_with,控制
大小,co_occurs_with,改变
大小,co_occurs_with,来源
大小,co_occurs_with,活动机翼
大小,co_occurs_with,运动
大小,co_occurs_with,连杆
大小,co_occurs_with,重力
大展弦,co_occurs_with,1-2m
大展弦,co_occurs_with,10吨
大展弦,co_occurs_with,30%
大展弦,co_occurs_with,50%
大展弦,co_occurs_with,RQ-4A
大展弦,co_occurs_with,U-2
大展弦,co_occurs_with,上下双翼式布局
大展弦,co_occurs_with,上反角
大展弦,co_occurs_with,两点
大展弦,co_occurs_with,两端
大展弦,co_occurs_with,亚声速
大展弦,co_occurs_with,代价
大展弦,co_occurs_with,代表
大展弦,co_occurs_with,低空飞行
大展弦,co_occurs_with,使用
大展弦,co_occurs_with,使用需求
大展弦,co_occurs_with,全球鹰
大展弦,co_occurs_with,减阻
大展弦,co_occurs_with,升力
大展弦,co_occurs_with,单-双折叠翼变体飞行器
大展弦,co_occurs_with,单翼
大展弦,co_occurs_with,单翼布局
大展弦,co_occurs_with,单翼机
大展弦,co_occurs_with,单翼构型
大展弦,co_occurs_with,厚度
大展弦,co_occurs_with,原理
大展弦,co_occurs_with,原理验证机
大展弦,co_occurs_with,参数
大展弦,co_occurs_with,双翼构型
大展弦,co_occurs_with,发展
大展弦,co_occurs_with,发展现状
大展弦,co_occurs_with,变体
大展弦,co_occurs_with,变体方案
大展弦,co_occurs_with,变体飞行器
大展弦,co_occurs_with,变展长
大展弦,co_occurs_with,变展长变体技术
大展弦,co_occurs_with,变展长变体方案
大展弦,co_occurs_with,同时
大展弦,co_occurs_with,地面测试
大展弦,co_occurs_with,基础
大展弦,co_occurs_with,增大
大展弦,co_occurs_with,复合材料
大展弦,co_occurs_with,大地
大展弦,co_occurs_with,太阳能飞机
大展弦,co_occurs_with,奥斯瓦尔德因子
大展弦,co_occurs_with,学科
大展弦,co_occurs_with,展弦比
大展弦,co_occurs_with,巡航
大展弦,co_occurs_with,巡航升阻比
大展弦,co_occurs_with,巡航性能
大展弦,co_occurs_with,巡航翼展
大展弦,co_occurs_with,布局
大展弦,co_occurs_with,布局形式
大展弦,co_occurs_with,平直无后掠
大展弦,co_occurs_with,平直机翼
大展弦,co_occurs_with,应用前景
大展弦,co_occurs_with,应用背景
大展弦,co_occurs_with,开发
大展弦,co_occurs_with,思路
大展弦,co_occurs_with,性能
大展弦,co_occurs_with,抗侧风
大展弦,co_occurs_with,抗风能力
大展弦,co_occurs_with,折叠翼
大展弦,co_occurs_with,挑战
大展弦,co_occurs_with,提升
大展弦,co_occurs_with,收益代价
大展弦,co_occurs_with,收益代价边界
大展弦,co_occurs_with,收益边界
大展弦,co_occurs_with,改变
大展弦,co_occurs_with,效果
大展弦,co_occurs_with,方案
大展弦,co_occurs_with,无人机
大展弦,co_occurs_with,机场
大展弦,co_occurs_with,机翼
大展弦,co_occurs_with,机翼厚度
大展弦,co_occurs_with,机翼结构
大展弦,co_occurs_with,机翼翼型
大展弦,co_occurs_with,机身
大展弦,co_occurs_with,构型
大展弦,co_occurs_with,梁式机翼
大展弦,co_occurs_with,梢根比
大展弦,co_occurs_with,梯形翼
大展弦,co_occurs_with,此时飞机
大展弦,co_occurs_with,气动
大展弦,co_occurs_with,气动力驱动
大展弦,co_occurs_with,气动弹性
大展弦,co_occurs_with,气动效率
大展弦,co_occurs_with,气动特性
大展弦,co_occurs_with,气象条件
大展弦,co_occurs_with,激波
大展弦,co_occurs_with,目前
大展弦,co_occurs_with,矛盾
大展弦,co_occurs_with,程度
大展弦,co_occurs_with,空中变体
大展弦,co_occurs_with,空间起降
大展弦,co_occurs_with,简易跑道起降
大展弦,co_occurs_with,类型
大展弦,co_occurs_with,约束
大展弦,co_occurs_with,缺点
大展弦,co_occurs_with,缺陷
大展弦,co_occurs_with,美国
大展弦,co_occurs_with,翼尖
大展弦,co_occurs_with,翼尖负担
大展弦,co_occurs_with,翼展
大展弦,co_occurs_with,翼根弯矩
大展弦,co_occurs_with,背负式进气道
大展弦,co_occurs_with,航母
大展弦,co_occurs_with,航程
大展弦,co_occurs_with,舰载
大展弦,co_occurs_with,舰载起降
大展弦,co_occurs_with,船舶
大展弦,co_occurs_with,范围
大展弦,co_occurs_with,蒙皮
大展弦,co_occurs_with,要求
大展弦,co_occurs_with,设计
大展弦,co_occurs_with,设计准则
大展弦,co_occurs_with,设计参数
大展弦,co_occurs_with,设计矛盾
大展弦,co_occurs_with,设计规律
大展弦,co_occurs_with,诱导阻力
大展弦,co_occurs_with,课题组
大展弦,co_occurs_with,起降
大展弦,co_occurs_with,起降场地
大展弦,co_occurs_with,起降性能
大展弦,co_occurs_with,起降翼展
大展弦,co_occurs_with,连接翼
大展弦,co_occurs_with,连杆
大展弦,co_occurs_with,部署
大展弦,co_occurs_with,重量
大展弦,co_occurs_with,铰链
大展弦,co_occurs_with,长航
大展弦,co_occurs_with,长航时飞机
大展弦,co_occurs_with,长航时飞行器
大展弦,co_occurs_with,限制
大展弦,co_occurs_with,需求
大展弦,co_occurs_with,飞机
大展弦,co_occurs_with,飞机设计
大展弦,co_occurs_with,飞机起降
大展弦,co_occurs_with,飞行器
大展弦,co_occurs_with,飞行器发展
大展弦,co_occurs_with,飞行器均
大展弦,co_occurs_with,飞行器设计
大展弦,co_occurs_with,飞行器设计规律
大展弦,co_occurs_with,飞行器起降
大展弦,co_occurs_with,飞行性能
大展弦,co_occurs_with,验证机
大展弦,co_occurs_with,高空
太阳神,co_occurs_with,高空长航时无人机
太阳能无人机,co_occurs_with,中国航空工业集团公司第一飞机设计研究院
太阳能无人机,co_occurs_with,启明星50
太阳能无人机,co_occurs_with,机翼
太阳能无人机,co_occurs_with,机身布局
太阳能无人机,co_occurs_with,湍流
太阳能无人机,co_occurs_with,美国Facebook公司
太阳能无人机,co_occurs_with,设计
太阳能飞机,co_occurs_with,低空飞行
太阳能飞机,co_occurs_with,抗风能力
太阳能飞机,co_occurs_with,类型
太阳能飞机,co_occurs_with,起降
太阳能飞机,co_occurs_with,飞行器
失效,co_occurs_with,一侧
失效,co_occurs_with,两侧
失效,co_occurs_with,单翼状态
失效,co_occurs_with,变体
失效,co_occurs_with,同时
失效,co_occurs_with,基础
失效,co_occurs_with,扰动力
失效,co_occurs_with,扰动力矩
失效,co_occurs_with,活动机翼
失效,co_occurs_with,稳定性
失效,co_occurs_with,能力
失效,co_occurs_with,飞机
失效,co_occurs_with,飞机稳定性
失效,co_occurs_with,飞行高度
失效安全性,co_occurs_with,应用
失效安全性,co_occurs_with,研究结论
失效安全性,co_occurs_with,自由度
失效安全性,co_occurs_with,距离
失效安全性,co_occurs_with,飞机
失效安全性,co_occurs_with,飞行
失效情况,co_occurs_with,三部分解耦控制
失效情况,co_occurs_with,控制方案
失效情况,co_occurs_with,飞机
失效情况,co_occurs_with,飞行稳定
失速,co_occurs_with,上下机翼
失速,co_occurs_with,上方
失速,co_occurs_with,下机翼
失速,co_occurs_with,前时
失速,co_occurs_with,双翼整体
失速,co_occurs_with,同步性
失速,co_occurs_with,实际攻角
失速,co_occurs_with,小幅度
失速,co_occurs_with,当上机翼
失速,co_occurs_with,当下机翼
失速,co_occurs_with,控制
失速,co_occurs_with,最大升力系数
失速,co_occurs_with,机翼
失速,co_occurs_with,流动分离
失速,co_occurs_with,考量
失速,co_occurs_with,设计
失速,co_occurs_with,飞机
失速攻角,co_occurs_with,上下机翼
失速攻角,co_occurs_with,下机翼
失速攻角,co_occurs_with,位置
失速攻角,co_occurs_with,双翼
失速攻角,co_occurs_with,变化情况
失速攻角,co_occurs_with,同步性
失速攻角,co_occurs_with,失速
失速攻角,co_occurs_with,小幅度
失速攻角,co_occurs_with,当上机翼
失速攻角,co_occurs_with,整体
失速攻角,co_occurs_with,机翼
失速攻角,co_occurs_with,机翼前方
失速攻角,co_occurs_with,设计
失速攻角,co_occurs_with,飞机
失速速度,co_occurs_with,单翼状态
失速速度,co_occurs_with,第4
失速速度,co_occurs_with,速度包线
奥斯瓦尔德因子,co_occurs_with,上下机翼
奥斯瓦尔德因子,co_occurs_with,上下机翼间距
奥斯瓦尔德因子,co_occurs_with,位置
奥斯瓦尔德因子,co_occurs_with,几何参数
奥斯瓦尔德因子,co_occurs_with,变化规律
奥斯瓦尔德因子,co_occurs_with,展向流动
奥斯瓦尔德因子,co_occurs_with,展弦比
奥斯瓦尔德因子,co_occurs_with,帮助
奥斯瓦尔德因子,co_occurs_with,当上
奥斯瓦尔德因子,co_occurs_with,机翼
奥斯瓦尔德因子,co_occurs_with,梢根比
奥斯瓦尔德因子,co_occurs_with,梯形翼
奥斯瓦尔德因子,co_occurs_with,气动效率
奥斯瓦尔德因子,co_occurs_with,翼根
奥斯瓦尔德因子,co_occurs_with,计算
奥斯瓦尔德因子,co_occurs_with,诱导阻力
奥斯瓦尔德因子,co_occurs_with,过小时
奥斯瓦尔德因子,co_occurs_with,飞机
好处,co_occurs_with,变体
好处,co_occurs_with,同时
好处,co_occurs_with,定常计算
好处,co_occurs_with,控制
好处,co_occurs_with,简化
好处,co_occurs_with,计算结果
好处,co_occurs_with,难度
如柔性,co_occurs_with,伸缩蒙皮
如柔性,co_occurs_with,充气式伸缩翼
如柔性,co_occurs_with,技术成熟度
如柔性,co_occurs_with,目前
姿态,co_occurs_with,位置
姿态,co_occurs_with,俯仰稳定性
姿态,co_occurs_with,图像信息
姿态,co_occurs_with,控制
姿态,co_occurs_with,摄像头
姿态,co_occurs_with,环境
姿态,co_occurs_with,速度
姿态,co_occurs_with,遥控器
姿态,co_occurs_with,飞机
姿态,co_occurs_with,飞行
学科,co_occurs_with,ACADO
学科,co_occurs_with,优化
学科,co_occurs_with,准则
学科,co_occurs_with,协调
学科,co_occurs_with,发展
学科,co_occurs_with,变体
学科,co_occurs_with,变体技术
学科,co_occurs_with,变体技术应用
学科,co_occurs_with,变体飞行器
学科,co_occurs_with,变展长变体技术
学科,co_occurs_with,大展弦
学科,co_occurs_with,布局
学科,co_occurs_with,应用
学科,co_occurs_with,性能
学科,co_occurs_with,总体设计
学科,co_occurs_with,折叠翼
学科,co_occurs_with,控制
学科,co_occurs_with,方案
学科,co_occurs_with,气动
学科,co_occurs_with,气动力驱动
学科,co_occurs_with,气动力驱动变体
学科,co_occurs_with,气象条件
学科,co_occurs_with,约束
学科,co_occurs_with,考虑
学科,co_occurs_with,耦合作用
学科,co_occurs_with,设计
学科,co_occurs_with,起降场地
学科,co_occurs_with,进步
学科,co_occurs_with,阶段
学科,co_occurs_with,限制
学科,co_occurs_with,难度
学科,co_occurs_with,需求
学科,co_occurs_with,飞机
学科,co_occurs_with,飞机总体设计方法
学科,co_occurs_with,飞行器
安放,co_occurs_with,传力路径
安放,co_occurs_with,位置
安放,co_occurs_with,厚度
安放,co_occurs_with,容积
安放,co_occurs_with,开口
安放,co_occurs_with,措施
安放,co_occurs_with,机翼
安放,co_occurs_with,机翼油箱
安放,co_occurs_with,活动机翼
安放,co_occurs_with,翼型
安放,co_occurs_with,设计方案
安放,co_occurs_with,连杆
安放,co_occurs_with,需求
安装,co_occurs_with,1倍
安装,co_occurs_with,U型槽
安装,co_occurs_with,上下机翼间距
安装,co_occurs_with,位置
安装,co_occurs_with,作动器
安装,co_occurs_with,使用
安装,co_occurs_with,功重比
安装,co_occurs_with,厚翼型形状
安装,co_occurs_with,双翼构型
安装,co_occurs_with,台用于
安装,co_occurs_with,困难
安装,co_occurs_with,固定
安装,co_occurs_with,处理
安装,co_occurs_with,弦长
安装,co_occurs_with,机头
安装,co_occurs_with,机构
安装,co_occurs_with,机身
安装,co_occurs_with,气动
安装,co_occurs_with,活动机翼
安装,co_occurs_with,电推杆驱动
安装,co_occurs_with,电池
安装,co_occurs_with,碳管
安装,co_occurs_with,碳纤维
安装,co_occurs_with,端部
安装,co_occurs_with,翼台
安装,co_occurs_with,自由度
安装,co_occurs_with,舵机
安装,co_occurs_with,角度
安装,co_occurs_with,重心
安装,co_occurs_with,铰链
安装,co_occurs_with,铰链处
安装,co_occurs_with,需求
安装,co_occurs_with,驱动
安装角,co_occurs_with,上下间距
安装角,co_occurs_with,前后间距
安装角,co_occurs_with,机翼
安装角,co_occurs_with,机翼前缘
定常计算,co_occurs_with,二者
定常计算,co_occurs_with,公转角度
定常计算,co_occurs_with,压力分布
定常计算,co_occurs_with,变体
定常计算,co_occurs_with,变体过程
定常计算,co_occurs_with,大小
定常计算,co_occurs_with,好处
定常计算,co_occurs_with,对比
定常计算,co_occurs_with,差值
定常计算,co_occurs_with,机翼
定常计算,co_occurs_with,来源
定常计算,co_occurs_with,构型
定常计算,co_occurs_with,比较
定常计算,co_occurs_with,流场
定常计算,co_occurs_with,稳定
定常计算,co_occurs_with,翼尖涡流
定常计算,co_occurs_with,计算结果
定常计算,co_occurs_with,近似
定常计算,co_occurs_with,阶段
定常计算,co_occurs_with,非定
定常计算,co_occurs_with,非定常效应
实际攻角,co_occurs_with,上机翼
实际攻角,co_occurs_with,下机翼
实际攻角,co_occurs_with,升力线斜率
实际攻角,co_occurs_with,增大
实际攻角,co_occurs_with,失速
实际攻角,co_occurs_with,零升攻角
容积,co_occurs_with,一侧
容积,co_occurs_with,代价
容积,co_occurs_with,侵占
容积,co_occurs_with,变体
容积,co_occurs_with,性能
容积,co_occurs_with,燃油
容积,co_occurs_with,设计方案
容积,co_occurs_with,连杆
容积,co_occurs_with,飞机
容积侵占,co_occurs_with,2000L
容积侵占,co_occurs_with,大展弦
容积侵占,co_occurs_with,收益
容积侵占,co_occurs_with,机翼
容积侵占,co_occurs_with,结构破坏
容积侵占,co_occurs_with,航程
容积侵占,co_occurs_with,设计需求
容积侵占,co_occurs_with,长航时飞行器
容积侵占,co_occurs_with,飞行器
容量,co_occurs_with,双翼状态
容量,co_occurs_with,尺寸
容量,co_occurs_with,略小于
容量,co_occurs_with,类型飞机
宽度,co_occurs_with,0.12m
宽度,co_occurs_with,16%
宽度,co_occurs_with,厚度
宽度,co_occurs_with,同时
宽度,co_occurs_with,增强
宽度,co_occurs_with,平均弦长
宽度,co_occurs_with,抗弯性能
宽度,co_occurs_with,抗风性能
宽度,co_occurs_with,机翼
宽度,co_occurs_with,机身顶部
宽度,co_occurs_with,桁架
宽度,co_occurs_with,碳纤维
宽度,co_occurs_with,设计
宽度,co_occurs_with,起降过载
宽度,co_occurs_with,连杆
宽度,co_occurs_with,限制
宽度,co_occurs_with,飞机
对比,co_occurs_with,Z型折叠翼
对比,co_occurs_with,一半
对比,co_occurs_with,二者
对比,co_occurs_with,充气式伸缩翼
对比,co_occurs_with,升力分布
对比,co_occurs_with,单翼
对比,co_occurs_with,单翼构型
对比,co_occurs_with,原理验证机
对比,co_occurs_with,双翼构型
对比,co_occurs_with,双连杆
对比,co_occurs_with,变体
对比,co_occurs_with,变体过程
对比,co_occurs_with,变形
对比,co_occurs_with,好处
对比,co_occurs_with,定常计算
对比,co_occurs_with,扭转
对比,co_occurs_with,折叠翼
对比,co_occurs_with,机翼
对比,co_occurs_with,桁架伸缩翼
对比,co_occurs_with,梯形翼
对比,co_occurs_with,活动机翼
对比,co_occurs_with,猜想
对比,co_occurs_with,矩形翼
对比,co_occurs_with,硬壳式伸缩翼
对比,co_occurs_with,计算
对比,co_occurs_with,设计约束
对比,co_occurs_with,设计要求
对比,co_occurs_with,连杆
对称性,co_occurs_with,10度
对称性,co_occurs_with,幅度
小于,co_occurs_with,10%
小于,co_occurs_with,一半
小于,co_occurs_with,下机翼
小于,co_occurs_with,下翼
小于,co_occurs_with,俯仰力矩
小于,co_occurs_with,公式
小于,co_occurs_with,副翼偏转
小于,co_occurs_with,原准机
小于,co_occurs_with,双翼
小于,co_occurs_with,变体
小于,co_occurs_with,展弦比
小于,co_occurs_with,巡航翼展
小于,co_occurs_with,应力
小于,co_occurs_with,弦长
小于,co_occurs_with,数值计算
小于,co_occurs_with,最大起飞重量
小于,co_occurs_with,机构
小于,co_occurs_with,结构重量
小于,co_occurs_with,考虑
小于,co_occurs_with,设计
小于,co_occurs_with,起落架
小于,co_occurs_with,飞机
小于1时,co_occurs_with,上机翼
小于1时,co_occurs_with,升力
小于1时,co_occurs_with,平均展长
小于1时,co_occurs_with,弦长
小于1时,co_occurs_with,活动机翼
小于1时,co_occurs_with,略小于
小于1时,co_occurs_with,近似
小于1时,co_occurs_with,阻力特性
小幅,co_occurs_with,下偏
小幅,co_occurs_with,下降
小幅,co_occurs_with,升力损失
小幅,co_occurs_with,发展
小幅,co_occurs_with,变体
小幅,co_occurs_with,最大升力系数
小幅,co_occurs_with,端板效应
小幅,co_occurs_with,翼尖涡
小幅,co_occurs_with,补偿
小幅,co_occurs_with,连杆
小幅度,co_occurs_with,位置
小幅度,co_occurs_with,作用
小幅度,co_occurs_with,原因
小幅度,co_occurs_with,双翼
小幅度,co_occurs_with,双翼构型
小幅度,co_occurs_with,变形
小幅度,co_occurs_with,变形量
小幅度,co_occurs_with,同时
小幅度,co_occurs_with,失速攻角
小幅度,co_occurs_with,最大升力系数
小幅度,co_occurs_with,机翼
小幅度,co_occurs_with,气动性能
小幅度,co_occurs_with,活动机翼内侧
小幅度,co_occurs_with,消除
小幅度,co_occurs_with,目前
小幅度,co_occurs_with,研究工作
小幅度,co_occurs_with,端面
小幅度,co_occurs_with,要求
小幅度,co_occurs_with,跑道宽度
小幅度,co_occurs_with,锥形孔
小幅度,co_occurs_with,锥形滑块
小幅度,co_occurs_with,阻力
小时,co_occurs_with,克服
小时,co_occurs_with,变形量
小时,co_occurs_with,机构
小时,co_occurs_with,错位
小部分,co_occurs_with,全机
小部分,co_occurs_with,增重
小部分,co_occurs_with,展弦比
小部分,co_occurs_with,弯矩
小部分,co_occurs_with,攻角变化量
小部分,co_occurs_with,机翼
小部分,co_occurs_with,机翼连接处
小部分,co_occurs_with,活动机翼
小部分,co_occurs_with,蒙皮
小部分,co_occurs_with,连杆
小部分,co_occurs_with,长桁
小部分,co_occurs_with,阻力
尺寸,co_occurs_with,15公斤
尺寸,co_occurs_with,优势
尺寸,co_occurs_with,作动器直接驱动
尺寸,co_occurs_with,分析结果
尺寸,co_occurs_with,刚度
尺寸,co_occurs_with,力矩
尺寸,co_occurs_with,加工
尺寸,co_occurs_with,单-双折叠翼变体飞机
尺寸,co_occurs_with,变体
尺寸,co_occurs_with,变形
尺寸,co_occurs_with,固定
尺寸,co_occurs_with,处理
尺寸,co_occurs_with,大展弦
尺寸,co_occurs_with,安放
尺寸,co_occurs_with,弯矩
尺寸,co_occurs_with,强度
尺寸,co_occurs_with,总体方案设计
尺寸,co_occurs_with,扭矩作用
尺寸,co_occurs_with,扭转
尺寸,co_occurs_with,机构
尺寸,co_occurs_with,机翼
尺寸,co_occurs_with,机翼容积
尺寸,co_occurs_with,活动机翼
尺寸,co_occurs_with,空间
尺寸,co_occurs_with,类型飞机
尺寸,co_occurs_with,设计
尺寸,co_occurs_with,设计参数
尺寸,co_occurs_with,过小时
尺寸,co_occurs_with,连杆
尺寸,co_occurs_with,连杆长度
尺寸,co_occurs_with,速度
尺寸,co_occurs_with,重量
尺寸,co_occurs_with,重量代价
尺寸,co_occurs_with,长航
尺寸,co_occurs_with,需求
尺寸,co_occurs_with,飞机
尺寸,co_occurs_with,飞机设计
尺度,co_occurs_with,开口
尺度,co_occurs_with,机翼结构方案
尺度,co_occurs_with,结构强度
尺度,co_occurs_with,需求
尺度,co_occurs_with,飞行器
尾流,co_occurs_with,使用
尾流,co_occurs_with,单-双折叠翼变体飞行器
尾流,co_occurs_with,变体
尾流,co_occurs_with,尾翼
尾流,co_occurs_with,干扰
尾翼,co_occurs_with,0.2m
尾翼,co_occurs_with,0.3m
尾翼,co_occurs_with,0.4m
尾翼,co_occurs_with,1m
尾翼,co_occurs_with,两侧
尾翼,co_occurs_with,全球鹰
尾翼,co_occurs_with,公转
尾翼,co_occurs_with,升降舵
尾翼,co_occurs_with,原准机
尾翼,co_occurs_with,变体
尾翼,co_occurs_with,变体过程
尾翼,co_occurs_with,展长
尾翼,co_occurs_with,布局
尾翼,co_occurs_with,布局形式
尾翼,co_occurs_with,平尾
尾翼,co_occurs_with,平面形状
尾翼,co_occurs_with,弦长
尾翼,co_occurs_with,方向舵
尾翼,co_occurs_with,梯形
尾翼,co_occurs_with,气动
尾翼,co_occurs_with,活动机翼
尾翼,co_occurs_with,研究结论
尾翼,co_occurs_with,考虑
尾翼,co_occurs_with,自由度
尾翼,co_occurs_with,自转
尾翼,co_occurs_with,舵面
尾翼,co_occurs_with,节中
尾翼,co_occurs_with,设计参数
尾翼,co_occurs_with,连杆
尾翼,co_occurs_with,选择
尾翼,co_occurs_with,部件
尾翼,co_occurs_with,飞机
尾翼,co_occurs_with,飞行
层流,co_occurs_with,发展
层流,co_occurs_with,层流减阻
层流,co_occurs_with,技术
层流,co_occurs_with,高空
层流减阻,co_occurs_with,发展
层流减阻,co_occurs_with,技术
层流减阻,co_occurs_with,飞行器
层流减阻,co_occurs_with,高空
展向,co_occurs_with,46%
展向,co_occurs_with,位置
展向,co_occurs_with,升力中心
展向,co_occurs_with,升力分布
展向,co_occurs_with,单翼
展向,co_occurs_with,压力中心
展向,co_occurs_with,双翼构型
展向,co_occurs_with,变化情况
展向,co_occurs_with,固定机翼
展向,co_occurs_with,展长
展向,co_occurs_with,机翼展长
展向,co_occurs_with,活动机翼
展向,co_occurs_with,流动特性
展向,co_occurs_with,自转
展向升力分布,co_occurs_with,奥斯瓦尔德因子
展向升力分布,co_occurs_with,好处
展向升力分布,co_occurs_with,梢根比
展向升力分布,co_occurs_with,矩形
展向升力分布,co_occurs_with,诱导阻力
展向流动,co_occurs_with,升力
展向流动,co_occurs_with,升力系数
展向流动,co_occurs_with,双翼构型
展向流动,co_occurs_with,外侧
展向流动,co_occurs_with,梢根比
展向流动,co_occurs_with,活动机翼
展向流动,co_occurs_with,活动机翼内侧
展向流动,co_occurs_with,诱导阻力
展向流动,co_occurs_with,飞机
展弦比,co_occurs_with,20%
展弦比,co_occurs_with,40m
展弦比,co_occurs_with,上机翼
展弦比,co_occurs_with,全球鹰
展弦比,co_occurs_with,几何参数
展弦比,co_occurs_with,前者
展弦比,co_occurs_with,升力
展弦比,co_occurs_with,升力损失
展弦比,co_occurs_with,升阻比
展弦比,co_occurs_with,单翼
展弦比,co_occurs_with,单翼状态
展弦比,co_occurs_with,参数
展弦比,co_occurs_with,双翼
展弦比,co_occurs_with,双翼气动性能
展弦比,co_occurs_with,双翼气动特性
展弦比,co_occurs_with,双翼状态
展弦比,co_occurs_with,变体
展弦比,co_occurs_with,变体技术
展弦比,co_occurs_with,变化规律
展弦比,co_occurs_with,变展长变体技术
展弦比,co_occurs_with,同时
展弦比,co_occurs_with,后掠角
展弦比,co_occurs_with,增大
展弦比,co_occurs_with,大地
展弦比,co_occurs_with,大展弦
展弦比,co_occurs_with,奥斯瓦尔德因子
展弦比,co_occurs_with,学科
展弦比,co_occurs_with,宽度
展弦比,co_occurs_with,小于
展弦比,co_occurs_with,巡航升阻比
展弦比,co_occurs_with,巡航飞行
展弦比,co_occurs_with,布局
展弦比,co_occurs_with,布局形式
展弦比,co_occurs_with,幅度
展弦比,co_occurs_with,平均弦长
展弦比,co_occurs_with,平方
展弦比,co_occurs_with,平衡气动
展弦比,co_occurs_with,应用
展弦比,co_occurs_with,弯矩
展弦比,co_occurs_with,技术
展弦比,co_occurs_with,抗风性能
展弦比,co_occurs_with,折叠翼
展弦比,co_occurs_with,损失
展弦比,co_occurs_with,提升
展弦比,co_occurs_with,收益代价边界
展弦比,co_occurs_with,最大起飞重量
展弦比,co_occurs_with,机构
展弦比,co_occurs_with,机翼
展弦比,co_occurs_with,机翼平面设计
展弦比,co_occurs_with,机翼根部
展弦比,co_occurs_with,机翼结构重量
展弦比,co_occurs_with,机翼翼展
展弦比,co_occurs_with,机翼设计参数
展弦比,co_occurs_with,机翼面积
展弦比,co_occurs_with,梢根比
展弦比,co_occurs_with,梯形翼
展弦比,co_occurs_with,概念
展弦比,co_occurs_with,气动
展弦比,co_occurs_with,气动效率
展弦比,co_occurs_with,燃油携带
展弦比,co_occurs_with,矩形
展弦比,co_occurs_with,空中
展弦比,co_occurs_with,结构重量
展弦比,co_occurs_with,美国
展弦比,co_occurs_with,翼尖
展弦比,co_occurs_with,翼展
展弦比,co_occurs_with,翼展比
展弦比,co_occurs_with,翼根弯矩
展弦比,co_occurs_with,考虑
展弦比,co_occurs_with,航程
展弦比,co_occurs_with,规律
展弦比,co_occurs_with,设计
展弦比,co_occurs_with,设计参数
展弦比,co_occurs_with,设计规律
展弦比,co_occurs_with,试飞
展弦比,co_occurs_with,诱导阻力
展弦比,co_occurs_with,诱导阻力系数
展弦比,co_occurs_with,起降场地
展弦比,co_occurs_with,起降性能
展弦比,co_occurs_with,起降过载
展弦比,co_occurs_with,起飞
展弦比,co_occurs_with,趋势
展弦比,co_occurs_with,近似
展弦比,co_occurs_with,重量
展弦比,co_occurs_with,长航时飞行器
展弦比,co_occurs_with,阻力
展弦比,co_occurs_with,阻力特性
展弦比,co_occurs_with,面积
展弦比,co_occurs_with,飞机
展弦比,co_occurs_with,飞行器设计
展弦比,co_occurs_with,飞行器设计规律
展弦比,co_occurs_with,高度
展长,co_occurs_with,1m
展长,co_occurs_with,20m
展长,co_occurs_with,5m
展长,co_occurs_with,F-14
展长,co_occurs_with,上下机翼
展长,co_occurs_with,上下翼间距
展长,co_occurs_with,优势
展长,co_occurs_with,位置
展长,co_occurs_with,全机
展长,co_occurs_with,单翼
展长,co_occurs_with,单翼状态
展长,co_occurs_with,双翼
展长,co_occurs_with,变展长
展长,co_occurs_with,变展长变体方案
展长,co_occurs_with,固定机翼
展长,co_occurs_with,大展弦
展长,co_occurs_with,尾翼
展长,co_occurs_with,巡航性能
展长,co_occurs_with,平方
展长,co_occurs_with,弦长
展长,co_occurs_with,梯形
展长,co_occurs_with,活动机翼
展长,co_occurs_with,目前
展长,co_occurs_with,矩形
展长,co_occurs_with,程度
展长,co_occurs_with,设计矛盾
展长,co_occurs_with,设计约束
展长,co_occurs_with,起降翼展
展长,co_occurs_with,距离
展长,co_occurs_with,连杆
展长,co_occurs_with,飞机
展长,co_occurs_with,飞机起降
展长,co_occurs_with,飞行包线
嵌套网格,co_occurs_with,周围流场
嵌套网格,co_occurs_with,固定机翼
嵌套网格,co_occurs_with,处理
嵌套网格,co_occurs_with,机身
嵌套网格,co_occurs_with,活动机翼
嵌套网格,co_occurs_with,流场
嵌套网格,co_occurs_with,网格量
嵌套网格,co_occurs_with,背景网格
嵌套网格,co_occurs_with,路径
嵌套网格,co_occurs_with,运动
巡航,co_occurs_with,2节
巡航,co_occurs_with,下降
巡航,co_occurs_with,亚声速
巡航,co_occurs_with,优势
巡航,co_occurs_with,单-双折叠翼变体飞行器
巡航,co_occurs_with,单翼布局
巡航,co_occurs_with,单翼构型
巡航,co_occurs_with,双翼构型
巡航,co_occurs_with,固定机翼
巡航,co_occurs_with,大展弦
巡航,co_occurs_with,展弦比
巡航,co_occurs_with,工况
巡航,co_occurs_with,应用场景
巡航,co_occurs_with,活动机翼
巡航,co_occurs_with,激波
巡航,co_occurs_with,激波阻力
巡航,co_occurs_with,翼根弯矩
巡航,co_occurs_with,设计方案
巡航,co_occurs_with,起降
巡航,co_occurs_with,需求
巡航,co_occurs_with,飞机
巡航,co_occurs_with,飞行器
巡航,co_occurs_with,高度
巡航升力系数,co_occurs_with,升力系数
巡航升力系数,co_occurs_with,平方
巡航升力系数,co_occurs_with,气动最优展弦比
